Index,Frequency,Percentage,Word,Desc,Code,Translit,Len,RuUpper,RuUpperLen,RuSymbols
26361,1.53,93.24,вертолетчик, сущ одуш ед муж им ,1206404,VERTOLETCHIK,12,ВЕРТОЛЕТЧИК,11,True
26362,1.53,93.24,экспортировать, гл 2вид перех инф ,185789,EKSPORTIROVAT',14,ЭКСПОРТИРОВАТЬ,14,True
26363,1.53,93.24,катерок, сущ неод ед муж им ,131016,KATEROK,7,КАТЕРОК,7,False
26364,1.53,93.24,радиоволна, сущ неод ед жен им ,156652,RADIOVOLNA,10,РАДИОВОЛНА,10,True
26365,1.53,93.24,крен, сущ неод ед муж им ,27195,KREN,4,КРЕН,4,False
26366,1.53,93.24,идеалистический, прл ед муж им ,105338,IDEALISTICHESKIJ,16,ИДЕАЛИСТИЧЕСКИЙ,15,True
26367,1.53,93.24,по-эстонски, нар опред спос ,203932,PO-ESTONSKI,11,ПО-ЭСТОНСКИ,11,True
26368,1.53,93.24,дурачить, гл несов перех инф ,59781,DURACHIT',9,ДУРАЧИТЬ,8,True
26369,1.53,93.24,подкараулить, гл сов перех инф ,85777,PODKARAULIT',12,ПОДКАРАУЛИТЬ,12,True
26370,1.53,93.25,анфилада, сущ неод ед жен им ,847,ANFILADA,8,АНФИЛАДА,8,True
26371,1.53,93.25,сколачивать, гл несов перех инф ,94857,SKOLACHIVAT',12,СКОЛАЧИВАТЬ,11,True
26372,1.53,93.25,десятиклассник, сущ одуш ед муж им ,129111,DESJATIKLASSNIK,15,ДЕСЯТИКЛАССНИК,14,True
26373,1.53,93.25,смоделировать, гл сов перех инф ,95316,SMODELIROVAT',13,СМОДЕЛИРОВАТЬ,13,True
26374,1.53,93.25,обметать, гл несов перех инф ,180082,OBMETAT',8,ОБМЕТАТЬ,8,True
26375,1.53,93.25,узкоплечий, прл ед муж им ,119556,UZKOPLECHIJ,11,УЗКОПЛЕЧИЙ,10,True
26376,1.53,93.25,допилить, гл сов пер/не инф ,177670,DOPILIT',8,ДОПИЛИТЬ,8,True
26377,1.53,93.25,многотиражка, сущ неод ед жен им ,151645,MNOGOTIRAZHKA,13,МНОГОТИРАЖКА,12,True
26378,1.53,93.25,пономарь, сущ одуш ед муж им ,137318,PONOMAR',8,ПОНОМАРЬ,8,True
26379,1.53,93.25,народовластие, сущ неод ед ср им ,169957,NARODOVLASTIE,13,НАРОДОВЛАСТИЕ,13,True
26380,1.53,93.25,атеистический, прл ед муж им ,100803,ATEISTICHESKIJ,14,АТЕИСТИЧЕСКИЙ,13,True
26381,1.53,93.25,инструктировать, гл 2вид перех инф ,76503,INSTRUKTIROVAT',15,ИНСТРУКТИРОВАТЬ,15,True
26382,1.53,93.25,тромбофлебит, сущ неод ед муж им ,141849,TROMBOFLEBIT,12,ТРОМБОФЛЕБИТ,12,True
26383,1.53,93.25,претенциозный, прл ед муж им ,114367,PRETENTSIOZNYJ,14,ПРЕТЕНЦИОЗНЫЙ,13,True
26384,1.53,93.25,прорыть, гл сов перех инф ,91395,PRORYT',7,ПРОРЫТЬ,7,True
26385,1.53,93.25,баш, сущ неод ед муж им ,1165710,BASH,4,БАШ,3,True
26386,1.53,93.25,ливрея, сущ неод ед жен им ,150758,LIVREJA,7,ЛИВРЕЯ,6,True
26387,1.53,93.25,желтушный, прл ед муж им ,104484,ZHELTUSHNYJ,11,ЖЕЛТУШНЫЙ,9,True
26388,1.53,93.25,нощно, нар обст врем ,202701,NOSCHNO,7,НОЩНО,5,True
26389,1.53,93.25,уголовщина, сущ неод ед жен им ,159948,UGOLOVSCHINA,12,УГОЛОВЩИНА,10,True
26390,1.53,93.25,отлавливать, гл несов перех инф ,180437,OTLAVLIVAT',11,ОТЛАВЛИВАТЬ,11,True
26391,1.53,93.25,залепетать, гл сов пер/не инф ,177720,ZALEPETAT',10,ЗАЛЕПЕТАТЬ,10,True
26392,1.53,93.25,вжать, гл сов перех инф ,68068,VZHAT',6,ВЖАТЬ,5,True
26393,1.53,93.25,наказуемый, прл ед муж им ,109505,NAKAZUEMYJ,10,НАКАЗУЕМЫЙ,10,True
26394,1.53,93.25,солидарный, прл ед муж им ,117652,SOLIDARNYJ,10,СОЛИДАРНЫЙ,10,True
26395,1.53,93.25,водораздел, сущ неод ед муж им ,1207048,VODORAZDEL,10,ВОДОРАЗДЕЛ,10,True
26396,1.53,93.25,акцентировать, гл 2вид перех инф ,67323,AKTSENTIROVAT',14,АКЦЕНТИРОВАТЬ,13,True
26397,1.53,93.25,хромосома, сущ неод ед жен им ,160839,HROMOSOMA,9,ХРОМОСОМА,9,False
26398,1.53,93.25,опознавательный, прл ед муж им ,111693,OPOZNAVATEL'NYJ,15,ОПОЗНАВАТЕЛЬНЫЙ,15,True
26399,1.53,93.25,самосуд, сущ неод ед муж им ,139380,SAMOSUD,7,САМОСУД,7,True
26400,1.53,93.25,прибиться, гл сов непер воз инф ,189573,PRIBIT'SJA,10,ПРИБИТЬСЯ,9,True
26401,1.53,93.25,пухнуть, гл несов непер инф ,183997,PUHNUT',7,ПУХНУТЬ,7,True
26402,1.53,93.25,желобок, сущ неод ед муж им ,1208644,ZHELOBOK,8,ЖЕЛОБОК,7,True
26403,1.53,93.25,шатенка, сущ одуш ед жен им ,161291,SHATENKA,8,ШАТЕНКА,7,True
26404,1.53,93.25,учинять, гл несов перех инф ,98862,UCHINJAT',9,УЧИНЯТЬ,7,True
26405,1.53,93.25,прибавочный, прл ед муж им ,114412,PRIBAVOCHNYJ,12,ПРИБАВОЧНЫЙ,11,True
26406,1.53,93.25,поломаться, гл сов непер воз инф ,189225,POLOMAT'SJA,11,ПОЛОМАТЬСЯ,10,True
26407,1.53,93.25,заколачивать, гл несов перех инф ,73808,ZAKOLACHIVAT',13,ЗАКОЛАЧИВАТЬ,12,True
26408,1.53,93.25,припорошить, гл сов пер/не инф ,89870,PRIPOROSHIT',12,ПРИПОРОШИТЬ,11,True
26409,1.53,93.25,екатерининский, прл ед муж им ,104369,EKATERININSKIJ,14,ЕКАТЕРИНИНСКИЙ,14,True
26410,1.53,93.25,сурик, сущ неод ед муж им ,140966,SURIK,5,СУРИК,5,True
26411,1.53,93.25,телефонистка, сущ одуш ед жен им ,159343,TELEFONISTKA,12,ТЕЛЕФОНИСТКА,12,True
26412,1.53,93.25,догореть, гл сов непер инф ,72085,DOGORET',8,ДОГОРЕТЬ,8,True
26413,1.53,93.25,аэрозоль, сущ неод ед муж им ,126446,AEROZOL',8,АЭРОЗОЛЬ,8,True
26414,1.53,93.25,невыспавшийся, прл ед муж им ,4148420,NEVYSPAVSHIJSJA,15,НЕВЫСПАВШИЙСЯ,13,True
26415,1.53,93.25,картежник, сущ одуш ед муж им ,130971,KARTEZHNIK,10,КАРТЕЖНИК,9,True
26416,1.53,93.25,хворостина, сущ неод ед жен им ,21453,HVOROSTINA,10,ХВОРОСТИНА,10,True
26417,1.53,93.25,одинешенек, прл ед муж им ,111486,ODINESHENEK,11,ОДИНЕШЕНЕК,10,True
26418,1.53,93.25,тушка, сущ неод ед жен им ,20607,TUSHKA,6,ТУШКА,5,True
26419,1.53,93.25,некрепкий, прл ед муж им ,110202,NEKREPKIJ,9,НЕКРЕПКИЙ,9,True
26420,1.53,93.25,припугнуть, гл сов перех инф ,89880,PRIPUGNUT',10,ПРИПУГНУТЬ,10,True
26421,1.53,93.25,кузькин, прл ед муж им ,597411,KUZ'KIN,7,КУЗЬКИН,7,True
26422,1.53,93.25,мощный, прл ед муж им ,51499,MOSCHNYJ,8,МОЩНЫЙ,6,True
26423,1.53,93.25,ригидность, сущ неод ед жен им ,1201703,RIGIDNOST',10,РИГИДНОСТЬ,10,True
26424,1.53,93.25,кобылица, сущ одуш ед жен им ,149679,KOBYLITSA,9,КОБЫЛИЦА,8,True
26425,1.53,93.25,ходуля, сущ неод ед жен им ,160767,HODULJA,7,ХОДУЛЯ,6,True
26426,1.53,93.25,полниться, гл несов непер воз инф ,191998,POLNIT'SJA,10,ПОЛНИТЬСЯ,9,True
26427,1.53,93.25,тисненый, прл ед муж им ,118757,TISNENYJ,8,ТИСНЕНЫЙ,8,True
26428,1.53,93.25,закром, сущ неод ед муж им ,129933,ZAKROM,6,ЗАКРОМ,6,False
26429,1.53,93.25,расплескивать, гл несов перех инф ,181928,RASPLESKIVAT',13,РАСПЛЕСКИВАТЬ,13,True
26430,1.53,93.25,золотиться, гл несов непер воз инф ,194506,ZOLOTIT'SJA,11,ЗОЛОТИТЬСЯ,10,True
26431,1.53,93.25,японка, сущ одуш ед жен им ,161976,JAPONKA,7,ЯПОНКА,6,True
26432,1.53,93.25,постыдиться, гл сов непер воз инф ,189450,POSTYDIT'SJA,12,ПОСТЫДИТЬСЯ,11,True
26433,1.53,93.25,классифицировать, гл 2вид перех инф ,77021,KLASSIFITSIROVAT',17,КЛАССИФИЦИРОВАТЬ,16,True
26434,1.53,93.25,несвободный, прл ед муж им ,110646,NESVOBODNYJ,11,НЕСВОБОДНЫЙ,11,True
26435,1.53,93.25,купидон, сущ одуш ед муж им ,4016979,KUPIDON,7,КУПИДОН,7,True
26436,1.53,93.26,полакомиться, гл сов непер воз инф ,189216,POLAKOMIT'SJA,13,ПОЛАКОМИТЬСЯ,12,True
26437,1.53,93.26,выкатывать, гл несов пер/не инф ,184598,VYKATYVAT',10,ВЫКАТЫВАТЬ,10,True
26438,1.53,93.26,прилизать, гл сов перех инф ,174553,PRILIZAT',9,ПРИЛИЗАТЬ,9,True
26439,1.53,93.26,обвислый, прл ед муж им ,111116,OBVISLYJ,8,ОБВИСЛЫЙ,8,True
26440,1.53,93.26,каланча, сущ неод ед жен им ,149231,KALANCHA,8,КАЛАНЧА,7,True
26441,1.53,93.26,самосад, сущ неод ед муж им ,139371,SAMOSAD,7,САМОСАД,7,True
26442,1.53,93.26,тупиковый, прл ед муж им ,119278,TUPIKOVYJ,9,ТУПИКОВЫЙ,9,True
26443,1.53,93.26,слюнка, сущ неод ед жен им ,158405,SLJUNKA,7,СЛЮНКА,6,True
26444,1.53,93.26,печник, сущ одуш ед муж им ,136390,PECHNIK,7,ПЕЧНИК,6,True
26445,1.53,93.26,избенка, сущ неод ед жен им ,148799,IZBENKA,7,ИЗБЕНКА,7,True
26446,1.53,93.26,понуждать, гл несов перех инф ,87424,PONUZHDAT',10,ПОНУЖДАТЬ,9,True
26447,1.53,93.26,вотум, сущ неод ед муж им ,127904,VOTUM,5,ВОТУМ,5,False
26448,1.53,93.26,чепчик, сущ неод ед муж им ,143509,CHEPCHIK,8,ЧЕПЧИК,6,True
26449,1.53,93.26,неподъемный, прл ед муж им ,4148762,NEPOD'EMNYJ,11,НЕПОДЪЕМНЫЙ,11,True
26450,1.53,93.26,сиротка, сущ одуш ед общ им ,139983,SIROTKA,7,СИРОТКА,7,True
26451,1.53,93.26,замочка, сущ неод ед жен им ,148400,ZAMOCHKA,8,ЗАМОЧКА,7,True
26452,1.53,93.26,казацкий, прл ед муж им ,50053,KAZATSKIJ,9,КАЗАЦКИЙ,8,True
26453,1.53,93.26,дребезг, сущ неод ед муж им ,129433,DREBEZG,7,ДРЕБЕЗГ,7,True
26454,1.53,93.26,понурить, гл сов перех инф ,87429,PONURIT',8,ПОНУРИТЬ,8,True
26455,1.53,93.26,звукооператор, сущ одуш ед муж им ,1209353,ZVUKOOPERATOR,13,ЗВУКООПЕРАТОР,13,True
26456,1.53,93.26,завлечь, гл сов перех инф ,171687,ZAVLECH',8,ЗАВЛЕЧЬ,7,True
26457,1.53,93.26,демонстрационный, прл ед муж им ,103756,DEMONSTRATSIONNYJ,17,ДЕМОНСТРАЦИОННЫЙ,16,True
26458,1.53,93.26,штангист, сущ одуш ед муж им ,144110,SHTANGIST,9,ШТАНГИСТ,8,True
26459,1.53,93.26,когорта, сущ неод ед жен им ,7769,KOGORTA,7,КОГОРТА,7,True
26460,1.53,93.26,зимовщик, сущ одуш ед муж им ,130166,ZIMOVSCHIK,10,ЗИМОВЩИК,8,True
26461,1.53,93.26,меценат, сущ одуш ед муж им ,133518,METSENAT,8,МЕЦЕНАТ,7,True
26462,1.53,93.26,провидец, сущ одуш ед муж им ,137887,PROVIDETS,9,ПРОВИДЕЦ,8,True
26463,1.53,93.26,позагорать, гл сов непер инф ,1963610,POZAGORAT',10,ПОЗАГОРАТЬ,10,True
26464,1.53,93.26,загрести, гл сов пер/не инф ,177702,ZAGRESTI,8,ЗАГРЕСТИ,8,True
26465,1.53,93.26,копирка, сущ неод ед жен им ,150003,KOPIRKA,7,КОПИРКА,7,True
26466,1.53,93.26,налюбоваться, гл сов непер воз инф ,187591,NALJUBOVAT'SJA,14,НАЛЮБОВАТЬСЯ,12,True
26467,1.53,93.26,блюзовый, прл ед муж им ,4147033,BLJUZOVYJ,9,БЛЮЗОВЫЙ,8,True
26468,1.53,93.26,фолликул, сущ неод ед муж им ,142788,FOLLIKUL,8,ФОЛЛИКУЛ,8,True
26469,1.53,93.26,гусарский, прл ед муж им ,103480,GUSARSKIJ,9,ГУСАРСКИЙ,9,True
26470,1.53,93.26,мановение, сущ неод ед ср им ,170527,MANOVENIE,9,МАНОВЕНИЕ,9,True
26471,1.53,93.26,шериф, сущ одуш ед муж им ,35547,SHERIF,6,ШЕРИФ,5,True
26472,1.53,93.26,отобедать, гл сов непер инф ,176535,OTOBEDAT',9,ОТОБЕДАТЬ,9,True
26473,1.53,93.26,стряпать, гл несов перех инф ,96522,STRJAPAT',9,СТРЯПАТЬ,8,True
26474,1.53,93.26,рассасываться, гл несов непер воз инф ,194245,RASSASYVAT'SJA,14,РАССАСЫВАТЬСЯ,13,True
26475,1.53,93.26,освежиться, гл сов непер воз инф ,188273,OSVEZHIT'SJA,12,ОСВЕЖИТЬСЯ,10,True
26476,1.53,93.26,счастие, сущ неод ед ср им ,45221,SCHASTIE,8,СЧАСТИЕ,7,True
26477,1.53,93.26,неуклюжесть, сущ неод ед жен им ,11861,NEUKLJUZHEST',13,НЕУКЛЮЖЕСТЬ,11,True
26478,1.53,93.26,странноватый, прл ед муж им ,118144,STRANNOVATYJ,12,СТРАННОВАТЫЙ,12,True
26479,1.53,93.26,кафедральный, прл ед муж им ,106143,KAFEDRAL'NYJ,12,КАФЕДРАЛЬНЫЙ,12,True
26480,1.53,93.26,бескомпромиссный, прл ед муж им ,101276,BESKOMPROMISSNYJ,16,БЕСКОМПРОМИССНЫЙ,16,True
26481,1.53,93.26,седельный, прл ед муж им ,116766,SEDEL'NYJ,9,СЕДЕЛЬНЫЙ,9,True
26482,1.53,93.26,этюдник, сущ неод ед муж им ,144590,ETJUDNIK,8,ЭТЮДНИК,7,True
26483,1.53,93.26,спасенье, сущ неод ед ср им ,4146629,SPASEN'E,8,СПАСЕНЬЕ,8,True
26484,1.53,93.26,богадельня, сущ неод ед жен им ,145745,BOGADEL'NJA,11,БОГАДЕЛЬНЯ,10,True
26485,1.53,93.26,сбывать, гл несов пер/не инф ,94229,SBYVAT',7,СБЫВАТЬ,7,True
26486,1.53,93.26,полицмейстер, сущ одуш ед муж им ,1178278,POLITSMEJSTER,13,ПОЛИЦМЕЙСТЕР,12,True
26487,1.53,93.26,объятье, сущ неод ед ср им ,4149541,OB'JAT'E,8,ОБЪЯТЬЕ,7,True
26488,1.53,93.26,феерический, прл ед муж им ,119949,FEERICHESKIJ,12,ФЕЕРИЧЕСКИЙ,11,True
26489,1.53,93.26,шарнир, сущ неод ед муж им ,143846,SHARNIR,7,ШАРНИР,6,True
26490,1.53,93.26,лохань, сущ неод ед жен им ,9317,LOHAN',6,ЛОХАНЬ,6,True
26491,1.53,93.26,рулада, сущ неод ед жен им ,157389,RULADA,6,РУЛАДА,6,True
26492,1.53,93.26,сардина, сущ одуш ед жен им ,157608,SARDINA,7,САРДИНА,7,True
26493,1.53,93.26,скверна, сущ неод ед жен им ,18129,SKVERNA,7,СКВЕРНА,7,False
26494,1.53,93.26,упечь, гл сов перех инф ,175547,UPECH',6,УПЕЧЬ,5,True
26495,1.53,93.26,папуля, сущ одуш ед жен им ,1199044,PAPULJA,7,ПАПУЛЯ,6,True
26496,1.53,93.26,полукольцо, сущ неод ед ср им ,42389,POLUKOL'TSO,11,ПОЛУКОЛЬЦО,10,True
26497,1.53,93.26,заревой, прл ед муж им ,104935,ZAREVOJ,7,ЗАРЕВОЙ,7,True
26498,1.53,93.26,старатель, сущ одуш ед муж им ,140737,STARATEL',9,СТАРАТЕЛЬ,9,True
26499,1.53,93.26,дровни, сущ неод мн им ,1586834,DROVNI,6,ДРОВНИ,6,True
26500,1.53,93.26,ленсовет, сущ неод ед муж им ,4147890,LENSOVET,8,ЛЕНСОВЕТ,8,True
26501,1.53,93.27,пращур, сущ одуш ед муж им ,137565,PRASCHUR,8,ПРАЩУР,6,True
26502,1.53,93.27,сжатие, сущ неод ед ср им ,44363,SZHATIE,7,СЖАТИЕ,6,True
26503,1.53,93.27,лиственный, прл ед муж им ,107752,LISTVENNYJ,10,ЛИСТВЕННЫЙ,10,True
26504,1.53,93.27,зазвать, гл сов перех инф ,73568,ZAZVAT',7,ЗАЗВАТЬ,7,True
26505,1.53,93.27,равнять, гл несов перех инф ,181747,RAVNJAT',8,РАВНЯТЬ,7,True
26506,1.53,93.27,несвоевременный, прл ед муж им ,110648,NESVOEVREMENNYJ,15,НЕСВОЕВРЕМЕННЫЙ,15,True
26507,1.53,93.27,активизироваться, гл 2вид непер воз инф ,198007,AKTIVIZIROVAT'SJA,17,АКТИВИЗИРОВАТЬСЯ,16,True
26508,1.53,93.27,фактура, сущ неод ед жен им ,160258,FAKTURA,7,ФАКТУРА,7,True
26509,1.53,93.27,неоконченный, прл ед муж им ,110325,NEOKONCHENNYJ,13,НЕОКОНЧЕННЫЙ,12,True
26510,1.53,93.27,отколоться, гл сов непер воз инф ,188394,OTKOLOT'SJA,11,ОТКОЛОТЬСЯ,10,True
26511,1.53,93.27,прибивать, гл несов перех инф ,89138,PRIBIVAT',9,ПРИБИВАТЬ,9,True
26512,1.53,93.27,целомудрие, сущ неод ед ср им ,46061,TSELOMUDRIE,11,ЦЕЛОМУДРИЕ,10,True
26513,1.53,93.27,кустарный, прл ед муж им ,107366,KUSTARNYJ,9,КУСТАРНЫЙ,9,True
26514,1.53,93.27,абрикосовый, прл ед муж им ,100287,ABRIKOSOVYJ,11,АБРИКОСОВЫЙ,11,True
